"ANIO_REG","TRIMESTRE","FOLIO","TIPO_VIV","MAT_PARED","MAT_TECHOS","MAT_PISOS","ANTIGUEDAD","COCINA","COCINA_DOR","CUART_DORM","NUM_CUARTO","DISP_AGUA","DOTAC_AGUA","EXCUSADO","USO_COMPAR","SANIT_AGUA","DRENAJE","DISP_ELECT","POTENCIA","FOCOS_AHOR","FOCOS_INCA","COMBUSTIBL","ESTUFA_CHI","ELI_BASURA","LAVADERO","FREGADERO","REGADERA","TINACO_AZO","CISTERNA","PILETA","CALENTADOR","MEDIDOR_LU","BOMBA_AGUA","TANQUE_GAS","AIRE_ACOND","CALEFACC","CHIMENEA","REPAR_PARD","REPAR_TECH","REPAR_AGUA","REPAR_DREN","REPAR_CABL","CONST_DORM","CONST_COCI","CONST_BANO","TENENCIA","ESTIM_COBR","ESTIM_PAGO","PAGO_VIV","TIPO_ADQUI","VIV_USADA","TIPO_FINAN","NUM_DUENO1","HOG_DUENO1","NUM_DUENO2","HOG_DUENO2","ESCRITURAS","TOT_RESID","TOT_HOG","HOG_PRINC","UBICA_GEO","AGEB","CD_INPC","TAM_LOC","EST_SOCIO","EST_DIS","UPM","FACTOR"
"2012","1","291204042","1","7","3","2",70,"1","2",1,2,"2","2","1","2","2","1","1",0,2,0,"1","2","4","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","1","2","1","1","1","4",400,400,0,"4",,"&","02","1",,,"1",3,1,"1","290260004","005-8",,"4","2","2900","33840",9689
"2012","1","291204044","1","8","3","2",0,"1","2",3,4,"2","2","1","2","2","1","1",0,0,5,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","4",1200,1200,0,"1","1","5","02","1","01","1","1",4,1,"1","290260004","005-8",,"4","2","2900","33840",9019
"2012","1","291204048","1","8","4","2",25,"1","2",2,5,"1","1","1","2","1","1","1",0,4,2,"3",,"2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","4",1000,1000,0,"1","1","5","01","1",,,"1",4,1,"1","290320001","002-1","139","3","2","2913","33290",13917
"2012","1","291204049","1","8","9","2",0,"1","2",2,3,"1","3","1","2","1","1","1",0,3,1,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","4",400,400,0,"2",,"5","02","1",,,"1",6,1,"1","290320001","002-1","139","3","2","2913","33290",18745
"2012","1","291204050","1","7","8","2",99,"1","2",1,2,"2","2","1","2","2","1","1",0,0,2,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","2","1","1","1","2","2",600,600,0,,,,,,,,,3,1,"1","290320001","002-1","139","3","2","2913","33290",9278
"2012","1","291204051","1","8","9","2",27,"1","2",1,4,"2","1","1","2","2","1","1",0,0,5,"1","2","6","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","4",300,300,0,"2",,"5","01","1","02","1","1",2,1,"1","290320001","002-1","139","3","2","2913","33290",10970
"2012","1","291204053","1","8","9","3",15,"1","2",2,5,"1","1","1","2","1","1","1",0,0,7,"3",,"2","1","2","1","1","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","4",800,800,0,"2",,"5","01","1",,,"2",4,1,"1","290320001","002-1","139","3","2","2913","33290",4639
"2012","1","291204055","1","8","9","2",0,"1","2",3,5,"2","2","1","1","2","3","1",0,0,5,"3",,"1","1","2","2","1","2","1","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","4",500,500,0,"1","1","5","01","1",,,"1",5,1,"1","290320001","002-1","139","3","2","2913","33290",18745
"2012","1","291204056","1","8","9","2",40,"1","2",3,6,"1","1","1","2","1","1","1",0,3,8,"3",,"1","1","2","1","1","1","2","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1","02","1","1",4,1,"1","290320001","002-1","139","3","2","2913","33290",9278
"2012","1","291204057","1","7","9","3",90,"1","2",3,5,"2","2","1","2","2","1","1",0,8,0,"3",,"1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","1","2","2","2","2","2","2","4",1000,1000,0,"1","1","4","01","1","02","1","1",6,1,"1","290320001","002-1","139","3","2","2913","33290",16614
"2012","1","291204058","1","7","9","2",70,"1","2",2,3,"6",,"1","2","1","1","1",0,0,5,"3",,"3","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","1","2","1","2","2","4",400,400,0,"2",,"5","02","1",,,"1",4,1,"1","290320001","002-1","139","3","2","2913","33290",11076
"2012","1","291204059","1","8","9","2",5,"1","2",1,2,"2","1","2",,,"5","1",0,0,3,"3",,"1","1","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","2","1","2","1","4",300,300,0,"2",,"5","01","1",,,"2",1,1,"1","290320001","002-1","139","3","2","2913","33290",5105
"2012","1","291204060","1","8","9","3",13,"1","2",1,3,"1","1","1","2","1","1","1",0,0,5,"3",,"1","2","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2",500,500,0,,,,,,,,,4,1,"1","290320001","002-1","139","3","2","2913","33290",9278
"2012","1","291204061","1","8","9","3",15,"1","2",2,5,"1","1","1","2","1","1","1",0,11,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1",,,"2",3,1,"1","290410004","016-2","139","3","2","2913","33060",15261
"2012","1","291204062","1","8","9","3",30,"1","2",1,4,"1","1","1","2","1","1","1",0,4,2,"3",,"1","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"2",,"1","01","1","02","1","1",2,1,"1","290410004","016-2","139","3","2","2913","33060",14008
"2012","1","291204063","1","8","9","2",10,"1","2",2,4,"2","1","1","2","2","1","1",0,5,0,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1000,1000,0,"3",,"5","01","1",,,"2",6,1,"1","290410004","016-2","139","3","2","2913","33060",13867
"2012","1","291204066","1","8","3","2",40,"1","1",2,4,"1","1","1","2","1","1","1",0,0,7,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",1000,1000,0,"2",,"5","04","1",,,"1",5,1,"1","290410004","016-2","139","3","2","2913","33060",6934
"2012","1","291204067","1","8","9","2",10,"1","2",1,3,"1","1","1","2","1","1","1",0,3,0,"3",,"1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","4",300,300,0,"2",,"5","02","1",,,"3",3,1,"1","290410004","016-2","139","3","2","2913","33060",14008
"2012","1","291204068","1","8","4","2",15,"1","2",1,2,"2","1","1","1","2","1","1",0,0,2,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","1",0,0,0,,,,,,,,,6,1,"1","290410004","016-2","139","3","2","2913","33060",31397
"2012","1","291204071","1","8","4","2",2,"1","2",2,3,"2","1","1","1","1","1","1",0,0,3,"3",,"1","1","2","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","4",300,300,0,"2",,"4","01","1",,,"2",5,1,"1","290410004","016-2","139","3","2","2913","33060",13867
"2012","1","291204072","1","8","9","2",15,"1","2",2,4,"2","3","1","2","1","1","1",0,1,3,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","4",300,300,0,"2",,"5","02","1",,,"1",5,1,"1","290410004","016-2","139","3","2","2913","33060",27734
"2012","1","291204073","1","8","9","2",1,"1","2",2,3,"2","1","1","1","1","1","1",0,0,3,"3",,"1","1","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","4",300,300,0,"2",,"5","01","1",,,"3",4,1,"1","290410004","016-2","139","3","2","2913","33060",6934
"2012","1","291204074","1","8","9","2",3,"1","2",2,3,"2","2","1","2","2","1","1",0,3,0,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2",200,200,0,,,,,,,,,1,1,"1","290410004","016-2","139","3","2","2913","33060",7624
"2012","1","291204075","1","8","9","2",20,"1","2",3,4,"3",,"2",,,"5","1",0,3,0,"3",,"6","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","4",300,300,0,"2",,"5","01","1",,,"1",5,1,"1","290410004","016-2","139","3","2","2913","33060",30496
"2012","1","291205001","1","8","9","2",6,"1","2",2,4,"1","2","1","2","1","1","4",0,0,6,"1","2","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","4",2000,2000,0,"3",,"4","01","1",,,"1",5,1,"1","290140001","008-0",,"3","2","2900","33690",5689
"2012","1","291205003","1","8","9","2",10,"1","2",3,5,"1","2","1","1","1","1","1",0,6,0,"1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","4",800,800,0,"2",,"5","01","1",,,"1",8,3,"1","290140001","008-0",,"3","2","2900","33690",8092
"2012","1","291205003","1","8","9","2",10,"1","2",3,5,"1","2","1","1","1","1","1",0,6,0,"1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","4",800,800,0,"2",,"5","01","1",,,"1",8,3,"1","290140001","008-0",,"3","2","2900","33690",5924
"2012","1","291205003","1","8","9","2",10,"1","2",3,5,"1","2","1","1","1","1","1",0,6,0,"1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","4",800,800,0,"2",,"5","01","1",,,"1",8,3,"1","290140001","008-0",,"3","2","2900","33690",5395
"2012","1","291205005","1","8","9","2",10,"1","2",3,5,"2","2","1","2","2","1","1",0,4,3,"3",,"1","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","4",1000,1000,0,"2",,"5","01","1",,,"3",9,1,"1","290140001","008-0",,"3","2","2900","33690",17772
"2012","1","291205006","1","8","9","3",10,"1","2",4,7,"1","1","1","2","1","1","1",0,8,2,"3",,"1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",700,700,0,"3",,"5","02","1",,,"1",6,1,"1","290140001","008-0",,"3","2","2900","33690",11848
"2012","1","291205007","1","8","3","2",30,"1","2",1,2,"2","2","1","2","2","1","1",0,0,2,"3",,"4","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","1","1","1","4",300,300,0,"3",,"5","01","1",,,"1",3,1,"1","290140001","008-0",,"3","2","2900","33690",8452
"2012","1","291205009","1","8","9","3",0,"1","2",1,4,"1","1","1","1","1","1","1",0,8,4,"3",,"1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2",700,700,0,,,,,,,,,7,2,"1","290140001","008-0",,"3","2","2900","33690",5395
"2012","1","291205009","1","8","9","3",0,"1","2",1,4,"1","1","1","1","1","1","1",0,8,4,"3",,"1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2",700,700,0,,,,,,,,,7,2,"1","290140001","008-0",,"3","2","2900","33690",5395
"2012","1","291205010","1","8","9","3",13,"1","2",3,7,"1","2","1","2","1","1","1",0,0,40,"3",,"1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","4",3000,3000,0,"2",,"5","01","1",,,"2",6,1,"1","290140001","008-0",,"3","2","2900","33690",4766
"2012","1","291205011","1","8","9","2",0,"1","2",1,6,"1","2","1","2","2","1","1",0,4,2,"3",,"1","1","1","1","1","1","2","1","1","1","1","2","2","2","1","1","2","2","2","2","2","2","2",500,500,0,,,,,,,,,3,1,"1","290140001","008-0",,"3","2","2900","33690",5924
"2012","1","291205012","1","8","9","2",42,"1","2",2,3,"2","2","1","2","1","1","1",0,0,5,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",500,500,0,"2",,"5","01","1",,,"1",3,1,"1","290140001","008-0",,"3","2","2900","33690",5689
"2012","1","291205013","1","8","9","3",16,"1","2",4,6,"1","1","1","2","1","1","1",0,7,0,"3",,"1","1","1","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","2","1","2","2","4",700,700,0,"3",,"3","02","1",,,"1",9,1,"1","290140001","008-0",,"3","2","2900","33690",17772
"2012","1","291205014","1","8","9","3",12,"1","2",2,4,"1","2","1","2","1","1","1",0,0,6,"3",,"1","1","2","1","1","2","2","1","1","1","2","2","2","2","1","2","2","2","2","1","2","2","4",600,600,0,"2",,"5","01","1",,,"2",4,1,"1","290140001","008-0",,"3","2","2900","33690",4766
"2012","1","291205015","1","8","9","2",2,"1","2",1,3,"2","2","1","2","2","1","1",0,3,2,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","6",600,600,0,,,,,,,,,5,1,"1","290140001","008-0",,"3","2","2900","33690",11378
"2012","1","291205016","1","8","9","2",20,"1","2",3,5,"1","2","1","2","1","1","1",0,6,0,"3",,"1","1","2","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"3",,"5","01","1",,,"1",5,1,"1","290140001","008-0",,"3","2","2900","33690",11848
"2012","1","291205017","1","7","3","2",10,"1","1",1,1,"4",,"1","1","2","1","1",0,0,1,"3",,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","1","1","4",400,400,0,"2",,"5","02","1",,,"3",4,1,"1","290140001","008-0",,"3","2","2900","33690",4766
"2012","1","291205018","1","8","9","2",18,"1","2",2,3,"2","2","1","2","1","1","1",0,3,0,"1","2","1","1","2","1","1","2","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","4",800,800,0,"3",,"5","01","1",,,"1",5,1,"1","290140001","008-0",,"3","2","2900","33690",11848
"2012","1","291205019","1","8","9","2",20,"1","2",2,3,"2","2","1","2","2","1","1",0,0,3,"1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","1","2","1","1","1","2",500,500,0,,,,,,,,,4,1,"1","290140001","008-0",,"3","2","2900","33690",4814
"2012","1","291205020","1","8","9","3",20,"1","2",4,7,"1","2","1","2","1","1","1",0,6,3,"3",,"1","1","1","1","1","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","1","4",800,800,0,"3",,"5","01","1",,,"1",10,1,"1","290140001","008-0",,"3","2","2900","33690",13487
"2012","1","291205023","1","8","3","2",5,"1","2",1,3,"2","2","1","2","2","1","1",0,1,3,"1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","4",500,500,0,"4",,"&","01","1",,,"2",2,1,"1","290140001","008-0",,"3","2","2900","33690",5635
"2012","1","291205024","3","8","9","2",1,"1","1",1,1,"2","2","1","1","2","1","1",0,1,0,"3",,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1",0,0,0,,,,,,,,,3,1,"1","290140001","008-0",,"3","2","2900","33690",5924
"2012","1","291205027","1","8","4","2",0,"1","2",1,3,"1","2","1","2","1","1","1",0,3,0,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","1","1","1","1","1",0,0,0,,,,,,,,,5,1,"1","290140001","008-0",,"3","2","2900","33690",8886
"2012","1","291205028","1","8","9","3",18,"1","2",3,7,"1","2","1","2","1","1","1",0,0,6,"3",,"1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","1","1","2","1","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"1",6,1,"1","290140001","008-0",,"3","2","2900","33690",8452
"2012","1","291205030","1","8","9","2",20,"1","1",2,5,"1","2","1","2","1","1","1",0,6,0,"3",,"1","1","1","1","1","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","4",1000,1000,0,"3",,"5","01","1",,,"3",5,2,"1","290140001","008-0",,"3","2","2900","33690",5240
"2012","1","291205031","1","8","9","3",14,"1","2",3,4,"1","1","1","2","1","1","1",0,4,3,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","1","1","2","1","1","2","1","2",1500,700,0,,,,,,,,,4,1,"1","290330001","055-0","139","3","2","2913","33530",16596
"2012","1","291205032","1","8","9","3",17,"1","2",2,5,"1","1","1","2","1","1","1",0,0,4,"3",,"1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","4",1500,800,0,"2",,"5","02","1",,,"1",7,2,"1","290330001","055-0","139","3","2","2913","33530",8536
"2012","1","291205032","1","8","9","3",17,"1","2",2,5,"1","1","1","2","1","1","1",0,0,4,"3",,"1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","4",1500,800,0,"2",,"5","02","1",,,"1",7,2,"1","290330001","055-0","139","3","2","2913","33530",14059
"2012","1","291205033","1","8","9","2",0,"1","2",2,5,"1","1","1","2","1","1","1",0,6,0,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","1","2","2","2","4",1500,1500,0,"4",,"&","01","1","02","2","1",4,1,"1","290330001","055-0","139","3","2","2913","33530",7540
"2012","1","291205036","1","8","9","2",1,"1","2",1,6,"1","1","1","2","1","1","1",0,28,0,"3",,"1","1","2","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"2",,"1","01","1",,,"1",2,1,"1","290330001","055-0","139","3","2","2913","33530",3770
"2012","1","291205037","1","8","9","2",20,"1","2",4,6,"1","1","1","2","1","1","1",0,6,0,"3",,"1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","1","1","1","1","2","1","2","4",700,700,0,"2",,"5","01","1",,,"1",5,1,"1","290330001","055-0","139","3","2","2913","33530",18850
"2012","1","291205038","1","8","9","3",10,"1","2",1,2,"2","1","1","2","1","1","1",0,5,0,"5",,"1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2",1000,1000,0,,,,,,,,,1,1,"1","290330001","055-0","139","3","2","2913","33530",4149
"2012","1","291205040","3","8","9","2",0,"1","1",1,1,"2","1","1","1","2","1","1",0,0,1,"3",,"2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","290330001","055-0","139","3","2","2913","33530",9373
"2012","1","291205041","3","8","9","2",0,"1","2",1,2,"2","1","1","1","2","1","1",0,3,0,"3",,"3","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","1",0,0,0,,,,,,,,,3,1,"1","290330001","055-0","139","3","2","2913","33530",9373
"2012","1","291205042","1","8","9","3",0,"1","2",1,4,"1","1","1","2","1","1","1",0,3,0,"3",,"1","1","2","2","1","2","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","290330001","055-0","139","3","2","2913","33530",8536
"2012","1","291205043","1","8","9","2",0,"1","1",1,1,"2","1","1","1","1","1","1",0,2,0,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","4",600,600,0,"4",,"&","01","1",,,"2",2,1,"1","290330001","055-0","139","3","2","2913","33530",7540
"2012","1","291205044","1","8","9","3",8,"1","2",2,4,"1","1","1","2","1","1","1",0,10,1,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","4",700,700,0,"2",,"5","01","1",,,"1",3,1,"1","290330001","055-0","139","3","2","2913","33530",3770
"2012","1","291205046","1","8","9","2",26,"1","2",1,3,"2","2","1","2","2","1","1",0,0,3,"3",,"5","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","1","1","2","2","1","4",800,800,0,"2",,"5","01","1",,,"1",3,1,"1","290330014","093-6","139","3","2","2913","33570",18996
"2012","1","291205048","1","8","4","2",10,"1","2",1,3,"2","2","1","2","3","5","1",0,0,4,"3",,"1","1","1","2","2","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","4",500,500,0,"2",,"5","01","1",,,"3",5,1,"1","290330014","093-6","139","3","2","2913","33570",11508
"2012","1","291205051","1","8","9","2",32,"1","2",1,4,"1","2","1","2","1","1","1",0,6,0,"3",,"1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1","02","1","1",5,2,"1","290330014","093-6","139","3","2","2913","33570",11625
"2012","1","291205051","1","8","9","2",32,"1","2",1,4,"1","2","1","2","1","1","1",0,6,0,"3",,"1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1","02","1","1",5,2,"1","290330014","093-6","139","3","2","2913","33570",11508
"2012","1","291205052","1","8","9","3",12,"1","2",4,8,"1","2","1","2","1","1","1",0,8,0,"3",,"1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","4",4000,4000,0,"2",,"5","01","1",,,"4",6,1,"1","290330014","093-6","139","3","2","2913","33570",26055
"2012","1","291205053","1","8","9","2",56,"1","2",3,5,"1","2","1","2","1","1","1",0,3,5,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","1","1","2","1","2","4",1000,1000,0,"3",,"5","01","1","02","1","1",3,1,"1","290330014","093-6","139","3","2","2913","33570",5754
"2012","1","291205055","1","8","9","2",26,"2",,1,1,"1","2","1","2","2","1","1",0,0,3,"3",,"1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","1","1","1","1","1","1","4",500,500,0,"2",,"3","01","1",,,"1",3,1,"1","290330014","093-6","139","3","2","2913","33570",12653
"2012","1","291205056","1","8","9","3",8,"1","2",2,5,"1","2","1","2","1","1","1",0,9,1,"3",,"1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"2",,"5","01","1",,,"3",3,1,"1","290330014","093-6","139","3","2","2913","33570",5754
"2012","1","291205057","1","8","9","2",88,"1","2",1,3,"1","2","1","2","1","1","1",0,4,0,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"3",2,1,"1","290330014","093-6","139","3","2","2913","33570",13606
"2012","1","291205058","1","8","9","2",3,"1","2",2,4,"1","2","1","2","1","1","1",0,8,0,"3",,"1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"3",2,1,"1","290330014","093-6","139","3","2","2913","33570",13737
"2012","1","291205059","1","8","9","2",10,"1","2",2,4,"1","2","1","2","1","1","1",0,4,0,"3",,"1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","4",2500,2500,0,"2",,"5","02","1",,,"1",5,1,"1","290330014","093-6","139","3","2","2913","33570",20606
"2012","1","291205060","1","7","4","2",50,"1","1",2,3,"2","2","1","2","3","5","1",0,0,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","4",500,500,0,"4",,"&","01","1","02","1","1",5,1,"1","290330014","093-6","139","3","2","2913","33570",27212
"2012","1","291206001","1","8","3","2",8,"1","2",5,6,"2","1","1","2","2","3","1",0,4,3,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","1","1","1","4",1500,1500,0,"2",,"5","01","1","02","1","1",9,1,"1","290100001","039-7","139","2","1","2913","33480",42561
