proyecto,folioviv,foliohog,numren,numtrab,tipoact,cose_cria,prep_deriv,valproc,valrema,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,procampo,mesproc,progan,mesprogan,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,com_fis,reg_cont,reg_not,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2,127056,0,03,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,8100,3960,0,3000,2030.51,992.6900000000001,0,752.04,2271.16,0
2,127057,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,9500,4100,0,4500,2381.46,1027.79,0,1128.06,2281.19,0
2,127058,0,01,Trabajo secundario,Actividades agrícolas,Sí,,2400,0,No,,,,,2000,Julio,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,3275,0,9790,0,820.98,0,2454.16,0,1633.18
2,127061,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,800,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,4200,1060,2260,0,1052.86,265.72,566.54,752.04,0
2,127062,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,1500,0,0,0,376.02,0,376.02
2,127063,0,01,Trabajo principal,Actividades agrícolas,Sí,,800,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,6100,1960,0,1100,1529.15,491.33,0,275.75,1744.73,0
2,127064,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,4100,3960,0,2500,1027.79,992.6900000000001,0,626.7000000000001,1393.78,0
2,127065,0,02,Trabajo principal,Actividades de recolección,Sí,No,0,50,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,127070,0,01,Trabajo secundario,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,127071,0,01,Trabajo secundario,Actividades de recolección,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,127080,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,552,0,700,0,138.38,0,175.48,0,37.1
2,127090,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,10024,0,3240,0,2512.82,0,812.2000000000001,1700.61,0
2,127091,0,01,Trabajo principal,Actividades agrícolas,Sí,,300,0,No,,,,,5000,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,750,8904,0,1710,188.01,2232.05,0,428.66,1991.4,0
2,127092,0,01,Trabajo secundario,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,940,6487,0,1410,235.64,1626.16,0,353.46,1508.34,0
2,127093,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,12037,0,2050,0,3017.44,0,513.89,2503.54,0
2,127094,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,4470,13812,0,2410,1120.54,3462.39,0,604.14,3978.79,0
2,127095,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,5000,0,1080,0,1253.4,0,270.73,982.67,0
2,127096,0,01,Trabajo secundario,Actividades agrícolas,Sí,,2500,25,No,,,,,1800,Julio,,,7,7,0,7,7,0,0,,,0,,,Ninguno,No,No,3130,6554,0,4832,784.63,1642.96,0,1211.29,1216.3,0
2,127097,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,100,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,6000,2832,0,2482,1504.08,709.93,0,622.1900000000001,1591.82,0
2,127098,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,21800,25050,0,3740,5464.82,6279.53,0,937.54,10806.81,0
2,127099,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,9760,3520,0,1465,2446.64,882.39,0,367.25,2961.78,0
2,127100,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,660,12177,0,5200,165.45,3052.53,0,1303.54,1914.44,0
2,127100,0,06,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,2400,Enero,,,0,,,,,,,,,,,,Ninguno,No,No,0,5772,0,735,0,1446.92,0,184.25,1262.68,0
2,127101,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,250,No,,,,,1100,Julio,,,4,4,0,3,3,0,0,,,1,1,0,Ninguno,No,No,2500,4506,0,1700,626.7000000000001,1129.56,0,426.16,1330.11,0
2,128018,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,150000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,149350,500,0,54390,37643.67,126.03,0,13709,24060.69,0
2,128024,0,01,Trabajo secundario,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,4374,108,0,500,1102.47,27.22,0,126.03,1003.66,0
2,128025,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,300,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,336000,7000,0,7500,84688.8,1764.35,0,1890.38,84562.78,0
2,128026,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,7600,7450,0,1900,1915.58,1877.77,0,478.9,3314.46,0
2,128031,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,136,No,,,,,2200,Octubre,,,,,,,,,,,,,,,Ninguno,No,No,1200,0,3400,2060,302.46,0,856.97,519.22,640.21,0
2,128032,0,01,Trabajo principal,Actividades agrícolas,Sí,,18000,300,No,,,,,4000,Octubre,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,4000,7500,0,3600,1008.2,1890.38,0,907.38,1991.2,0
2,128033,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,0,No,,,,,3400,Octubre,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,4000,3772,0,2470,1008.2,950.73,0,622.56,1336.37,0
2,128034,0,01,Trabajo principal,Actividades agrícolas,Sí,,7500,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,4000,5880,0,3800,1008.2,1482.05,0,957.79,1532.46,0
2,128035,0,01,Trabajo principal,Actividades agrícolas,Sí,,16000,300,No,,,,,4000,Octubre,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,4800,6748,0,6500,1209.84,1700.83,0,1638.33,1272.35,0
2,128036,0,01,Trabajo principal,Actividades agrícolas,Sí,,10500,0,No,,,,,0,,,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,0,4760,0,1315,0,1199.76,0,331.45,868.31,0
2,128037,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,500,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,6728,0,1420,0,1695.79,0,357.91,1337.88,0
2,128040,0,01,Trabajo principal,Actividades agrícolas,Sí,,16000,0,No,,,,,0,,,,4,4,0,0,,,4,4,0,0,,,Ninguno,No,No,0,0,0,5050,0,0,0,1272.85,0,1272.85
2,128051,0,01,Trabajo principal,Actividades agrícolas,Sí,,27000,0,No,,,,,1625,Mayo,,,7,5,2,5,3,2,2,2,0,0,,,Ninguno,No,No,0,21560,0,15000,0,5434.2,0,3780.75,1653.45,0
2,128051,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,7500,3000,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,9975,2940,0,0,2514.2,741.03,0,0,3255.23,0
2,128052,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,1000,Junio,,,4,4,0,0,,,4,4,0,0,,,Ninguno,No,No,0,1437,0,1760,0,362.2,0,443.61,0,81.41
2,128053,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,0,No,,,,,1500,Junio,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,0,840,0,1330,0,211.72,0,335.23,0,123.5
2,128054,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,1075,Mayo,,,3,0,3,0,,,3,0,3,0,,,Ninguno,No,No,0,1176,0,1300,0,296.41,0,327.67,0,31.25
2,128055,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,10000,21600,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1200,1200,0,300,302.46,302.46,0,75.62000000000001,529.31,0
2,128058,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,1075,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,2000,0,500,0,504.1,0,126.03,378.08,0
2,128059,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,3,3,0,1,1,0,0,,,2,2,0,Ninguno,No,No,0,4650,0,4315,0,1172.03,0,1087.6,84.44,0
2,128060,0,02,Trabajo principal,Actividades agrícolas,Sí,,5000,200,No,,,,,2030,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,0,1800,0,800,0,453.69,0,201.64,252.05,0
2,128061,0,01,Trabajo secundario,Actividades agrícolas,Sí,,15370,1320,No,,,,,750,Junio,,,6,6,0,6,6,0,0,,,0,,,Ninguno,No,No,0,3228,0,1680,0,813.62,0,423.44,390.17,0
2,128061,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,3200,3000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,710,0,0,0,178.96,0,178.96
2,128061,0,02,Trabajo principal,Actividades de recolección,Sí,,0,300,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,128062,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,1180,Junio,,,4,4,0,0,,,0,,,4,4,0,Ninguno,No,No,0,3576,0,1218,0,901.33,0,307,594.33,0
2,128062,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,1080,0,No,,,,,0,,0,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,0,0,0,120,0,0,0,30.25,0,30.25
2,128063,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,240,No,,,,,1160,Junio,,,10,10,0,8,8,0,2,2,0,0,,,Ninguno,No,No,240,7344,0,3945,60.49,1851.06,0,994.34,917.21,0
2,128063,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,2500,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,128064,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,2,2,0,1,1,0,1,1,0,0,,,Ninguno,No,No,0,2448,0,733,0,617.02,0,184.75,432.27,0
2,128065,0,02,Trabajo principal,Actividades agrícolas,Sí,,12600,0,No,,,,,1500,Junio,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,8068,0,1300,0,2033.54,0,327.67,1705.87,0
2,128065,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,,4600,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,128066,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,2160,No,,,,,0,,,,3,3,0,1,1,0,2,2,0,0,,,Ninguno,No,No,720,3022,250,1026,181.48,761.7000000000001,63.01,258.6,747.58,0
2,128067,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,15144,0,1700,0,3817.05,0,428.49,3388.56,0
2,128071,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1800,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1225,0,740,0,308.76,0,186.52,122.24,0
2,128081,0,01,Trabajo secundario,Actividades agrícolas,Sí,,300,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,128086,0,01,Trabajo principal,Actividades agrícolas,Sí,,3720,0,No,,,,,0,,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,0,1106,0,10110,0,278.77,0,2548.23,0,2269.46
2,128086,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,100,5600,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,800,1550,0,5480,201.64,390.68,0,1381.23,0,788.92
2,128087,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1042,0,600,0,262.64,0,151.23,111.41,0
2,128089,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,1100,Mayo,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,1095,0,600,0,275.99,0,151.23,124.76,0
2,128090,0,03,Trabajo principal,Actividades agrícolas,Sí,,300,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,855,0,1010,0,215.5,0,254.57,0,39.07
2,128090,0,03,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,90,350,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,200,600,0,0,50.41,151.23,0,0,201.64,0
2,128091,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,60,No,,,,,1000,Mayo,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,24,573,0,2250,6.05,144.42,0,567.11,0,416.64
2,128091,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,1000,5800,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,454,300,0,200,114.43,75.62000000000001,0,50.41,139.64,0
2,128093,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,1700,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1067,816,0,0,268.94,205.67,0,0,474.61,0
2,128093,0,03,Trabajo principal,Actividades agrícolas,Sí,,12000,0,No,,,,,0,,,,10,10,0,10,10,0,0,,,0,,,Ninguno,No,No,0,1845,0,3850,0,465.03,0,970.39,0,505.36
2,128094,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,3,2,1,2,2,0,1,0,1,0,,,Ninguno,No,No,0,306,0,671,0,77.13,0,169.13,0,92
2,128096,0,02,Trabajo principal,Actividades agrícolas,Sí,,800,0,No,,,,,1000,Mayo,,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,0,612,0,268,0,154.25,0,67.55,86.70999999999999,0
2,128097,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,1000,Mayo,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,0,0,0,948,0,0,0,238.94,0,238.94
2,129023,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,1255,No,,,,,1500,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,2250,0,480,0,567.11,0,120.98,446.13,0
2,129024,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,2500,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,15000,10940,0,710,3780.75,2757.43,0,178.96,6359.22,0
2,129024,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,6000,5000,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,13200,3000,0,4300,3327.06,756.15,0,1083.82,2999.4,0
2,129027,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,720,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,3900,0,4400,0,983,0,1109.02,0,126.03
2,129034,0,01,Trabajo secundario,Actividades agrícolas,Sí,,450,0,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,150,150,230,0,37.81,37.81,57.97,17.64,0
2,129037,0,02,Trabajo principal,Actividades agrícolas,Sí,,3000,300,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1500,0,3280,0,378.08,0,826.72,0,448.65
2,129038,0,01,Trabajo secundario,Actividades agrícolas,Sí,,4640,360,No,,,,,1160,Junio,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,4765,0,1860,0,1201.02,0,468.81,732.21,0
2,129043,0,03,Trabajo secundario,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,23450,630,0,3600,5910.57,158.79,0,907.38,5161.98,0
2,129046,0,01,Trabajo principal,Actividades de pesca,Sí,,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,16150,3350,0,1000,4070.61,844.37,0,252.05,4662.93,0
2,129048,0,01,Trabajo principal,Actividades de pesca,Sí,,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,14400,4000,0,1200,3629.52,1008.2,0,302.46,4335.26,0
2,129052,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,2000,5000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,14400,0,1200,0,3629.52,0,302.46,3327.06,0
2,129076,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,1200,No,,,,,0,,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,3528,1656,0,12050,889.23,417.39,0,3037.2,0,1730.58
2,129078,0,01,Trabajo principal,Actividades agrícolas,Sí,,400,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2400,0,959,0,604.92,0,241.72,363.2,0
2,129088,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,100,1180,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,28,260,0,1470,7.06,65.53,0,370.51,0,297.92
2,129091,0,01,Trabajo principal,Actividades agrícolas,Sí,,2500,3000,No,,,,,3300,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,4625,6550,0,4720,1165.73,1650.93,0,1189.68,1626.98,0
2,129092,0,02,Trabajo principal,Actividades agrícolas,Sí,,8000,410,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,1934,9928,64,2100,487.46,2502.35,16.13,529.31,2476.64,0
2,129093,0,01,Trabajo principal,Actividades agrícolas,Sí,,500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,900,0,0,0,226.85,0,226.85
2,129094,0,02,Trabajo principal,Actividades agrícolas,Sí,,7200,1440,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,5870,960,6420,0,1479.53,241.97,1618.16,103.34,0
2,129095,0,01,Trabajo principal,Actividades agrícolas,Sí,,19236,2400,No,,,,,5000,Junio,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,0,14904,130,6600,0,3756.55,32.77,1663.53,2125.79,0
2,129096,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,2542,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,490,11632,0,5500,123.5,2931.85,0,1386.28,1669.08,0
2,129097,0,05,Trabajo principal,Actividades agrícolas,Sí,,10000,380,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,3389,0,1828,0,854.2000000000001,0,460.75,393.45,0
2,129099,0,03,Trabajo principal,Actividades agrícolas,Sí,,10000,3600,No,,,,,6750,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,14838,0,5650,0,3739.92,0,1424.08,2315.84,0
2,129100,0,03,Trabajo principal,Actividades agrícolas,Sí,,6000,2700,No,,,,,3480,Junio,,,4,4,0,0,,,1,1,0,3,3,0,Ninguno,No,No,1152,7880,0,2860,290.36,1986.15,0,720.86,1555.65,0
2,131005,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,2,1,1,1,0,2,1,1,0,,,Ninguno,No,No,0,0,0,1500,0,0,0,373.77,0,373.77
2,131019,0,01,Trabajo principal,Actividades agrícolas,Sí,,100000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,93600,0,0,0,23323.25,0,23323.25
2,131026,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,4400,No,,,,,1500,Julio,,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,6396,4575,2000,13000,1593.76,1140,498.36,3239.34,0,7.23
2,131026,0,03,Trabajo principal,Actividades agrícolas,Sí,,10000,10000,No,,,,,0,,,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,14112,108,0,5600,3516.43,26.91,0,1395.41,2147.93,0
2,131027,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,2000,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,28951,3022,570,8700,7214.01,753.02,142.03,2167.87,5941.2,0
2,131031,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,450,Mayo,,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,6921,690,0,2435,1724.57,171.93,0,606.75,1289.76,0
2,131038,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,300,No,,,,,0,,,,2,2,0,1,1,0,1,1,0,0,,,Ninguno,No,No,12000,5000,0,7760,2990.16,1245.9,0,1933.64,2302.42,0
2,131038,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,7000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,2400,800,0,550,598.03,199.34,0,137.05,660.33,0
2,132001,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,300,No,,,,,1600,Mayo,,,5,3,2,4,3,1,1,0,1,0,,,Ninguno,No,No,250,2550,0,2540,63.01,642.73,0,640.21,65.53,0
2,132001,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,800,17500,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,1000,1250,0,150,252.05,315.06,0,37.81,529.31,0
2,132004,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1500,0,No,,,,,600,Mayo,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,1500,0,1000,0,378.08,0,252.05,126.03,0
2,132004,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,0,4000,No,,,,,600,Mayo,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,25,1500,0,450,6.3,378.08,0,113.42,270.95,0
2,132006,0,03,Trabajo principal,Actividades agrícolas,Sí,,1800,0,No,,,,,0,,,,3,1,2,0,,,2,0,2,1,1,0,Ninguno,No,No,0,2400,0,6660,0,604.92,0,1678.65,0,1073.73
2,132007,0,02,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,4,1,3,0,,,0,,,4,1,3,Ninguno,No,No,800,2016,0,1800,201.64,508.13,0,453.69,256.08,0
2,132008,0,01,Trabajo principal,Actividades agrícolas,Sí,,2100,0,No,,,,,0,,,,3,2,1,0,,,3,2,1,0,,,Ninguno,No,No,0,2060,0,2750,0,519.22,0,693.14,0,173.91
2,132009,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1000,0,No,,,,,1160,Mayo,,,8,6,2,2,2,0,3,1,2,3,3,0,Ninguno,No,No,0,1500,152,5222,0,378.08,38.31,1316.21,0,899.8200000000001
2,132009,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,1034,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,132010,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,1000,Mayo,,,8,6,2,4,3,1,2,1,1,2,2,0,Ninguno,No,No,0,1200,0,1900,0,302.46,0,478.9,0,176.44
2,132010,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,2500,0,No,,,,,1000,Mayo,0,,2,1,1,0,,,2,1,1,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,132033,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,900,5870,0,3500,226.85,1479.53,0,882.18,824.2000000000001,0
2,132035,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,1400,Mayo,,,3,0,3,1,0,1,2,0,2,0,,,Ninguno,No,No,1064,1698,0,3950,268.18,427.98,0,995.6,0,299.44
2,132036,0,01,Trabajo principal,Actividades agrícolas,Sí,,500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1960,0,500,0,494.02,0,126.03,367.99,0
2,132041,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,700,Mayo,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,14500,2096,0,2510,3654.73,528.3,0,632.65,3550.38,0
2,132041,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,2000,6000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,7700,0,0,0,1940.79,0,1940.79
2,132046,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,8000,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,6000,60,0,4000,1512.3,15.12,0,1008.2,519.22,0
2,132046,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,48600,3000,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,6000,0,0,18330,1512.3,0,0,4620.08,0,3107.78
2,132055,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,900,Mayo,,,3,3,0,0,,,0,,,3,3,0,Ninguno,No,No,0,12750,0,2340,0,3213.64,0,589.8,2623.84,0
2,132055,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,,28000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,133001,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,3000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,4800,0,0,2600,1209.84,0,0,655.33,554.51,0
2,133003,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,1100,Julio,,,0,,,,,,,,,,,,Ninguno,No,No,360,0,0,5300,90.74,0,0,1335.87,0,1245.13
2,133005,0,01,Trabajo principal,Actividades agrícolas,Sí,,800,0,No,,,,,1700,Julio,,,0,,,,,,,,,,,,Ninguno,No,No,400,0,0,5300,100.82,0,0,1335.87,0,1235.05
