geo_mun_s,cohort,eng_exp,hrs_exp
30183,1998,.01377763,.020666447
30183,1999,.015437437,.020309642
30183,2000,.016852161,.020247726
30183,2001,.018174021,.021978276
30183,2002,.022241792,.027197812
30184,1997,0,0
30184,1998,0,0
30184,1999,0,0
30184,2000,0,0
30184,2001,0,0
30184,2002,0,0
30185,1997,0,0
30185,1998,0,0
30185,1999,0,0
30185,2000,0,0
30185,2001,0,0
30185,2002,0,0
30186,1997,0,0
30186,1998,0,0
30186,1999,0,0
30186,2000,0,0
30186,2001,0,0
30186,2002,0,0
30187,1997,0,0
30187,1998,0,0
30187,1999,0,0
30187,2000,0,0
30187,2001,0,0
30187,2002,0,0
30188,1997,0,0
30188,1998,0,0
30188,1999,0,0
30188,2000,0,0
30188,2001,0,0
30188,2002,0,0
30189,1997,.052156568,.13284713
30189,1998,.051349297,.12265571
30189,1999,.05183056,.12092145
30189,2000,.052125104,.12265072
30189,2001,.051584635,.11715395
30189,2002,.052184872,.15882345
30190,1997,0,0
30190,1998,0,0
30190,1999,0,0
30190,2000,0,0
30190,2001,0,0
30190,2002,0,0
30191,1997,0,0
30191,1998,0,0
30191,1999,0,0
30191,2000,0,0
30191,2001,0,0
30191,2002,0,0
30192,1997,0,0
30192,1998,0,0
30192,1999,0,0
30192,2000,0,0
30192,2001,0,0
30192,2002,0,0
30193,1997,.10305269,.21960165
30193,1998,.10407323,.21206728
30193,1999,.10763944,.2214279
30193,2000,.11066958,.22522928
30193,2001,.11547353,.23076291
30193,2002,.11835432,.23782414
30194,1997,0,0
30194,1998,0,0
30194,1999,0,0
30194,2000,0,0
30194,2001,0,0
30194,2002,0,0
30195,1997,0,0
30195,1998,0,0
30195,1999,0,0
30195,2000,0,0
30195,2001,0,0
30195,2002,0,0
30196,1997,0,0
30196,1998,0,0
30196,1999,0,0
30196,2000,0,0
30196,2001,0,0
30196,2002,0,0
30197,1997,0,0
30197,1998,0,0
30197,1999,0,0
30197,2000,0,0
30197,2001,0,0
30197,2002,0,0
30198,1997,0,0
30198,1998,0,0
30198,1999,0,0
30198,2000,0,0
30198,2001,.024964625,.034042671
30198,2002,.024964625,.034042671
30199,1997,0,0
30199,1998,0,0
30199,1999,0,0
30199,2000,0,0
30199,2001,0,0
30199,2002,0,0
30200,1997,0,0
30200,1998,.0036315615,.0036315615
30200,1999,.0054504601,.0054504601
30200,2000,.0065581789,.0065581789
30200,2001,.0084948391,.0084948391
30200,2002,.010828771,.0088838274
30201,1997,.080963172,.032536838
30201,1998,.080149561,.03125928
30201,1999,.064119644,.025007423
30201,2000,.053433038,.02083952
30201,2001,.056506582,.028820802
30201,2002,.072743118,.040281884
30202,1997,0,0
30202,1998,0,0
30202,1999,0,0
30202,2000,0,0
30202,2001,0,0
30202,2002,0,0
30203,1997,0,0
30203,1998,0,0
30203,1999,0,0
30203,2000,0,0
30203,2001,0,0
30203,2002,0,0
30204,1997,.037190095,.083067574
30204,1998,.035385165,.09227106
30204,1999,.034131005,.097108342
30204,2000,.032678828,.097868912
30204,2001,.042237829,.11235771
30204,2002,.055361722,.13325973
30205,1997,0,0
30205,1998,0,0
30205,1999,0,0
30205,2000,0,0
30205,2001,0,0
30205,2002,0,0
30206,1997,.060910922,.11203992
30206,1998,.11424692,.13920292
30206,1999,.11223872,.14857724
30206,2000,.10819251,.15313487
30206,2001,.11991155,.1752612
30206,2002,.13483801,.21676776
30207,1997,0,0
30207,1998,.014646668,.026852226
30207,1999,.011717334,.02148178
30207,2000,.009764445,.017901484
30207,2001,.009764445,.017901484
30207,2002,.009764445,.017901484
30208,1997,0,0
30208,1998,.010204081,.010204081
30208,1999,.01894425,.029725235
30208,2000,.025523415,.039375842
30208,2001,.035867237,.054891575
30208,2002,.048028138,.085293822
30209,1997,0,0
30209,1998,0,0
30209,1999,0,0
30209,2000,0,0
30209,2001,0,0
30209,2002,0,0
30210,1997,0,0
30210,1998,0,0
30210,1999,0,0
30210,2000,0,0
30210,2001,0,0
30210,2002,0,0
30211,1997,.042824995,.074487247
30211,1998,.04203783,.071461886
30211,1999,.041887142,.069959581
30211,2000,.040930048,.059809566
30211,2001,.040207818,.056591641
30211,2002,.040940989,.051261663
30212,1997,0,0
30212,1998,0,0
30212,1999,0,0
30212,2000,0,0
30212,2001,0,0
30212,2002,0,0
31001,1997,0,0
31001,1998,0,0
31001,1999,0,0
31001,2000,0,0
31001,2001,.018200409,.012133606
31001,2002,.018200409,.012133606
31002,1997,.066326529,.022108845
31002,1998,.049744897,.016581634
31002,1999,.039795917,.013265307
31002,2000,.055311941,.055351775
31002,2001,.050732221,.090890512
31002,2002,.074444614,.13400395
31003,1997,.17489934,.3210316
31003,1998,.18420975,.32166702
31003,1999,.17457959,.33508161
31003,2000,.16821545,.28248218
31003,2001,.17435068,.29193687
31003,2002,.16197416,.31730929
31004,1997,0,0
31004,1998,0,0
31004,1999,0,0
31004,2000,0,0
31004,2001,.030715005,.020476671
31004,2002,.030715005,.020476671
31005,1997,.27287582,.090958603
31005,1998,.20465687,.068218954
31005,1999,.1637255,.054575164
31005,2000,.13643791,.045479301
31005,2001,0,0
31005,2002,0,0
31006,1997,.17271462,.11044898
31006,1998,.12953596,.082836732
31006,1999,.16400293,.16689298
31006,2000,.24648358,.35870644
31006,2001,.28904429,.55057633
31006,2002,.3787905,.7362752
31007,1997,.26033422,.086778075
31007,1998,.19525066,.065083556
31007,1999,.15620053,.052066844
31007,2000,.13016711,.043389037
31007,2001,0,0
31007,2002,0,0
31008,1997,0,0
31008,1998,0,0
31008,1999,0,0
31008,2000,0,0
31008,2001,0,0
31008,2002,0,0
31009,1997,0,0
31009,1998,0,0
31009,1999,0,0
31009,2000,0,0
31009,2001,0,0
31009,2002,0,0
31010,1997,0,0
31010,1998,.16817011,.30831185
31010,1999,.27145916,.47485462
31010,2000,.33689305,.61706632
31010,2001,.44473618,.86216438
31010,2002,.55418217,1.0810564
31011,1997,.43121749,.47106901
31011,1998,.39957893,.42946756
31011,1999,.3895376,.43091714
31011,2000,.4334915,.57170606
31011,2001,.43503347,.6209107
31011,2002,.54428887,.91354871
31012,1997,0,0
31012,1998,0,0
31012,1999,0,0
31012,2000,0,0
31012,2001,.075502008,.050334673
31012,2002,.075502008,.050334673
31013,1997,.69577974,2.0655084
31013,1998,.6691525,1.959651
31013,1999,.6528461,1.8481311
31013,2000,.64301717,1.8759301
31013,2001,.62626612,1.8256519
31013,2002,.6071896,1.8293682
31014,1997,.2972973,.69369364
31014,1998,.22297297,.52027023
31014,1999,.17837837,.41621619
31014,2000,.14864865,.34684682
31014,2001,.2996085,.36841252
31014,2002,.15095986,.021565696
31015,1997,0,0
31015,1998,0,0
31015,1999,0,0
31015,2000,0,0
31015,2001,0,0
31015,2002,0,0
31016,1997,0,0
31016,1998,0,0
31016,1999,0,0
31016,2000,0,0
31016,2001,0,0
31016,2002,0,0
31017,1997,0,0
31017,1998,0,0
31017,1999,0,0
31017,2000,0,0
31017,2001,0,0
31017,2002,0,0
31018,1997,0,0
31018,1998,0,0
31018,1999,0,0
31018,2000,0,0
31018,2001,.12137681,.080917872
31018,2002,.12137681,.080917872
31019,1997,0,0
31019,1998,0,0
31019,1999,0,0
31019,2000,0,0
31019,2001,0,0
31019,2002,0,0
31020,1997,.21855347,.072851159
31020,1998,.1639151,.054638367
31020,1999,.13113208,.043710694
31020,2000,.10927673,.036425579
31020,2001,0,0
31020,2002,0,0
31021,1997,0,0
31021,1998,0,0
31021,1999,0,0
31021,2000,0,0
31021,2001,0,0
31021,2002,0,0
31022,1997,0,0
31022,1998,0,0
31022,1999,0,0
31022,2000,0,0
31022,2001,0,0
31022,2002,0,0
31023,1997,0,0
31023,1998,0,0
31023,1999,0,0
31023,2000,0,0
31023,2001,0,0
31023,2002,0,0
31024,1997,0,0
31024,1998,0,0
31024,1999,0,0
31024,2000,0,0
31024,2001,.071133167,.11855528
31024,2002,.071133167,.11855528
31025,1997,.49204487,.12301122
31025,1998,.36903363,.092258409
31025,1999,.29522693,.073806733
31025,2000,.24602243,.061505608
31025,2001,.125,.03125
31025,2002,0,0
31026,1997,0,0
31026,1998,0,0
31026,1999,0,0
31026,2000,0,0
31026,2001,0,0
31026,2002,0,0
31027,1997,.15179969,.10842835
31027,1998,.11384977,.081321262
31027,1999,.091079816,.065057009
31027,2000,.075899847,.054214176
31027,2001,0,0
31027,2002,0,0
31028,1997,0,0
31028,1998,0,0
31028,1999,0,0
31028,2000,0,0
31028,2001,0,0
31028,2002,0,0
31029,1997,0,0
31029,1998,0,0
31029,1999,0,0
31029,2000,0,0
31029,2001,0,0
31029,2002,0,0
31030,1997,0,0
31030,1998,0,0
31030,1999,0,0
31030,2000,0,0
31030,2001,0,0
31030,2002,0,0
31031,1997,0,0
31031,1998,0,0
31031,1999,0,0
31031,2000,0,0
31031,2001,0,0
31031,2002,0,0
31032,1997,.29373324,.38455644
31032,1998,.30300117,.42625269
31032,1999,.30431554,.44419318
31032,2000,.30619425,.43741682
31032,2001,.3303048,.49178645
31032,2002,.3186774,.39744446
31033,1997,.20023204,.40061015
31033,1998,.1762601,.34741256
31033,1999,.1833742,.35457709
31033,2000,.18849747,.35866892
31033,2001,.19157642,.3549391
31033,2002,.19778951,.34565398
31034,1997,.2542735,.084757835
31034,1998,.19070514,.063568376
31034,1999,.15256411,.050854702
31034,2000,.12713675,.042378917
31034,2001,0,0
31034,2002,0,0
31035,1997,0,0
31035,1998,0,0
31035,1999,0,0
31035,2000,0,0
31035,2001,0,0
31035,2002,0,0
31036,1997,.61268181,1.0278668
31036,1998,.60758436,1.0667081
31036,1999,.60510558,1.0788174
31036,2000,.54452664,.94376111
31036,2001,.48350555,.89061636
31036,2002,.41937494,.72553468
31037,1997,0,0
31037,1998,0,0
31037,1999,0,0
31037,2000,0,0
31037,2001,0,0
31037,2002,0,0
31038,1997,.29870814,.3782163
31038,1998,.28562179,.42310923
31038,1999,.27652454,.44181991
31038,2000,.28622076,.45213708
31038,2001,.27375922,.49366677
31038,2002,.27591598,.49005029
31039,1997,0,0
31039,1998,0,0
31039,1999,0,0
31039,2000,0,0
31039,2001,0,0
31039,2002,0,0
31040,1997,.40509173,.68105429
31040,1998,.40555239,.68104327
31040,1999,.41844004,.75265849
31040,2000,.42920509,.78334725
31040,2001,.45783138,.88589185
31040,2002,.47809327,1.0008906
31041,1997,.11522198,.055076297
31041,1998,.08641649,.041307222
31041,1999,.13527012,.14489633
31041,2000,.17507681,.1712651
31041,2001,.19247819,.26074418
31041,2002,.2605738,.3630951
31042,1997,0,0
31042,1998,0,0
31042,1999,0,0
31042,2000,0,0
31042,2001,0,0
31042,2002,0,0
31043,1997,0,0
31043,1998,0,0
31043,1999,0,0
31043,2000,0,0
31043,2001,0,0
31043,2002,0,0
31044,1997,.2332536,.14225993
31044,1998,.1749402,.10669494
31044,1999,.13995215,.085355952
31044,2000,.1166268,.071129963
31044,2001,0,0
31044,2002,0,0
31045,1997,0,0
31045,1998,0,0
31045,1999,0,0
31045,2000,0,0
31045,2001,0,0
31045,2002,0,0
31046,1997,0,0
31046,1998,0,0
31046,1999,0,0
31046,2000,0,0
31046,2001,0,0
31046,2002,0,0
31047,1997,.10147133,.022549184
31047,1998,.076103501,.016911888
31047,1999,.060882799,.013529511
31047,2000,.14624432,.20229191
31047,2001,.19645944,.39291888
31047,2002,.29750475,.59500951
31048,1997,.31977597,.47343111
31048,1998,.30498928,.46366879
31048,1999,.29592049,.45748353
31048,2000,.30550078,.50690991
31048,2001,.3169876,.56267852
31048,2002,.32635877,.58925742
31049,1997,0,0
31049,1998,0,0
31049,1999,0,0
31049,2000,0,0
31049,2001,0,0
31049,2002,0,0
31050,1997,.23742078,.45110878
31050,1998,.22027022,.43728107
31050,1999,.22021557,.45601848
31050,2000,.24855736,.52436811
31050,2001,.27068081,.61013985
31050,2002,.304481,.67676055
31051,1997,0,0
31051,1998,0,0
31051,1999,0,0
31051,2000,.055863339,.11172668
31051,2001,.11042684,.22085367
31051,2002,.16581301,.33162603
31052,1997,.28953579,.44168699
31052,1998,.27682889,.69696128
31052,1999,.26419377,.62424898
31052,2000,.28153813,.62681437
31052,2001,.29514167,.69099313
31052,2002,.33631197,.78245223
31053,1997,.25465631,.31935626
31053,1998,.27668408,.38862622
31053,1999,.31122068,.51284462
31053,2000,.33706349,.68288285
31053,2001,.34628931,.81370264
31053,2002,.39775676,1.0287429
31054,1997,.29580572,.098601915
31054,1998,.2218543,.073951438
31054,1999,.17748344,.059161149
31054,2000,.14790286,.049300957
31054,2001,0,0
31054,2002,0,0
31055,1997,0,0
31055,1998,0,0
31055,1999,0,0
31055,2000,0,0
31055,2001,0,0
31055,2002,0,0
31056,1997,.12654895,.21091489
31056,1998,.14892143,.24492538
31056,1999,.17141543,.2872878
31056,2000,.18057577,.30997634
31056,2001,.17664514,.3052423
31056,2002,.18969883,.32891846
31057,1997,0,0
31057,1998,0,0
31057,1999,0,0
31057,2000,0,0
31057,2001,0,0
31057,2002,0,0
31058,1997,.52250171,.74911559
31058,1998,.51105112,.75176281
31058,1999,.52438343,.89118707
31058,2000,.50676054,.89780068
31058,2001,.49792638,.960495
31058,2002,.49854124,1.033398
31059,1997,.25362417,.43076634
31059,1998,.24109572,.40037522
31059,1999,.26613942,.4246909
31059,2000,.29790354,.50358331
31059,2001,.33111754,.59254581
31059,2002,.35264939,.63797945
31060,1997,0,0
31060,1998,0,0
31060,1999,0,0
31060,2000,0,0
31060,2001,0,0
31060,2002,0,0
31061,1997,0,0
31061,1998,0,0
31061,1999,0,0
31061,2000,0,0
31061,2001,0,0
31061,2002,0,0
31062,1997,0,0
31062,1998,0,0
31062,1999,0,0
31062,2000,0,0
31062,2001,0,0
31062,2002,0,0
31063,1997,.13646843,.07960657
31063,1998,.10235132,.05970493
31063,1999,.081881054,.047763944
31063,2000,.068234213,.039803285
31063,2001,0,0
31063,2002,0,0
31064,1997,0,0
31064,1998,0,0
31064,1999,0,0
31064,2000,0,0
31064,2001,0,0
31064,2002,0,0
31065,1997,0,0
31065,1998,0,0
31065,1999,0,0
31065,2000,0,0
31065,2001,0,0
31065,2002,0,0
31066,1997,0,0
31066,1998,0,0
31066,1999,0,0
31066,2000,0,0
31066,2001,.1,.033333335
31066,2002,.1,.033333335
31067,1997,.21797208,.078159787
31067,1998,.16347906,.058619838
31067,1999,.2980442,.3723956
31067,2000,.38893569,.5841651
31067,2001,.42224267,.82967126
31067,2002,.49297506,.96338516
31068,1997,0,0
31068,1998,0,0
31068,1999,0,0
31068,2000,0,0
31068,2001,0,0
31068,2002,0,0
31069,1997,.52987438,1.0079862
31069,1998,.53303331,.98203552
31069,1999,.53726506,1.018319
31069,2000,.54038966,1.0456661
31069,2001,.54478729,.95063227
31069,2002,.54462862,.88432765
31070,1997,.20634921,.017195767
31070,1998,.15476191,.012896826
31070,1999,.12380953,.010317461
31070,2000,.19996086,.20217039
31070,2001,.18959367,.37918735
31070,2002,.28351852,.4731122
31071,1997,0,0
31071,1998,0,0
31071,1999,0,0
31071,2000,0,0
31071,2001,0,0
31071,2002,0,0
31072,1997,0,0
31072,1998,0,0
31072,1999,0,0
31072,2000,0,0
31072,2001,0,0
31072,2002,0,0
31073,1997,0,0
31073,1998,0,0
31073,1999,0,0
31073,2000,0,0
31073,2001,0,0
31073,2002,0,0
31074,1997,0,0
31074,1998,0,0
31074,1999,0,0
31074,2000,0,0
31074,2001,0,0
31074,2002,0,0
31075,1997,0,0
31075,1998,0,0
31075,1999,0,0
31075,2000,0,0
31075,2001,.065604858,.043736573
31075,2002,.065604858,.043736573
31076,1997,.056592319,.018864108
31076,1998,.04244424,.014148081
31076,1999,.1101234,.16327693
31076,2000,.16186519,.29597905
31076,2001,.19706485,.4130879
31076,2002,.28076819,.60710752
31077,1997,.6536023,1.2119772
31077,1998,.49020171,.90898293
31077,1999,.50454235,.96800268
31077,2000,.51554078,1.2685288
31077,2001,.49917632,1.4768929
31077,2002,.47567225,1.3848928
31078,1997,0,0
31078,1998,0,0
31078,1999,0,0
31078,2000,0,0
31078,2001,0,0
31078,2002,0,0
31079,1997,.27794039,.46381864
31079,1998,.28837627,.48701817
31079,1999,.30072042,.52371842
31079,2000,.33075666,.55102485
31079,2001,.38600555,.6722737
31079,2002,.41397136,.69272178
31080,1997,.22083658,.067265466
31080,1998,.16562743,.050449099
31080,1999,.13250194,.040359281
31080,2000,.11041829,.033632733
31080,2001,0,0
31080,2002,0,0
31081,1997,0,0
31081,1998,0,0
31081,1999,0,0
31081,2000,0,0
31081,2001,0,0
31081,2002,0,0
31082,1997,0,0
31082,1998,0,0
31082,1999,0,0
31082,2000,.069209039,.13841808
31082,2001,.12733661,.25467321
31082,2002,.17220841,.29954502
31083,1997,0,0
31083,1998,0,0
31083,1999,0,0
31083,2000,0,0
31083,2001,.16666667,.33333334
31083,2002,.33333334,.75
31084,1997,0,0
31084,1998,0,0
31084,1999,0,0
31084,2000,0,0
31084,2001,0,0
31084,2002,0,0
31085,1997,0,0
31085,1998,0,0
31085,1999,.067075305,.087908641
31085,2000,.11430696,.13346495
31085,2001,.17205386,.19197135
31085,2002,.23045458,.25280541
31086,1997,0,0
31086,1998,0,0
31086,1999,0,0
31086,2000,0,0
31086,2001,0,0
31086,2002,0,0
31087,1997,0,0
31087,1998,0,0
31087,1999,0,0
31087,2000,0,0
31087,2001,0,0
31087,2002,0,0
31088,1997,0,0
31088,1998,0,0
31088,1999,0,0
31088,2000,0,0
31088,2001,0,0
31088,2002,0,0
31089,1997,.23863599,.55558723
31089,1998,.24843296,.58620226
31089,1999,.27239168,.6458469
31089,2000,.30857548,.75403959
31089,2001,.34910253,.84918571
31089,2002,.3914085,.87664163
31090,1997,0,0
31090,1998,0,0
31090,1999,0,0
31090,2000,0,0
31090,2001,0,0
31090,2002,0,0
31091,1997,.10410087,.18927433
31091,1998,.11576562,.21048295
31091,1999,.12289333,.23170084
31091,2000,.12811592,.22112563
31091,2001,.15406597,.24943478
31091,2002,.15484367,.26908863
31092,1997,0,0
31092,1998,0,0
31092,1999,.053345226,.044454355
31092,2000,.13832758,.20765495
31092,2001,.23554979,.36665878
31092,2002,.33325651,.50990814
31093,1997,.36370739,.59520423
31093,1998,.38045302,.61563414
31093,1999,.38825753,.63464785
31093,2000,.35996342,.58956563
31093,2001,.35922328,.59858978
31093,2002,.31924257,.53195524
31094,1997,0,0
31094,1998,0,0
31094,1999,0,0
31094,2000,0,0
31094,2001,.048379291,.018142235
31094,2002,.048379291,.018142235
31095,1997,0,0
31095,1998,0,0
31095,1999,0,0
31095,2000,0,0
31095,2001,0,0
31095,2002,0,0
31096,1997,.13997336,.136914
31096,1998,.13077855,.13174593
31096,1999,.12583089,.13240993
31096,2000,.15041982,.18702945
31096,2001,.15739319,.23992358
31096,2002,.19736573,.31334755
31097,1997,.040669855,.033891547
31097,1998,.030502392,.02541866
31097,1999,.024401914,.020334927
31097,2000,.020334927,.016945774
31097,2001,.020334927,.016945774
31097,2002,0,0
31098,1997,.052606855,.087678097
31098,1998,.081532031,.10082264
31098,1999,.12964194,.18801863
31098,2000,.16159795,.24595386
31098,2001,.22339123,.33726352
31098,2002,.27664122,.4260135
31099,1997,0,0
31099,1998,0,0
31099,1999,0,0
31099,2000,0,0
31099,2001,0,0
31099,2002,0,0
31100,1997,.26172838,.087242804
31100,1998,.19629629,.065432101
31100,1999,.15703703,.052345682
31100,2000,.13086419,.043621402
31100,2001,0,0
31100,2002,0,0
31101,1997,.32460222,.41856602
31101,1998,.26449049,.34447163
31101,1999,.25407284,.33333012
31101,2000,.26981443,.37879354
31101,2001,.24706699,.39590913
31101,2002,.27161872,.45493332
31102,1997,.15685102,.20086567
31102,1998,.15804328,.22572012
31102,1999,.15077977,.22782755
31102,2000,.15179044,.22755796
31102,2001,.14787392,.25180399
31102,2002,.1559301,.26493785
31103,1997,0,0
31103,1998,0,0
31103,1999,0,0
31103,2000,0,0
31103,2001,0,0
31103,2002,0,0
31104,1997,0,0
31104,1998,0,0
31104,1999,.015660141,.046980426
31104,2000,.027237693,.067525506
31104,2001,.039298601,.091647319
31104,2002,.050738811,.11452775
31105,1997,.10117435,.10117435
31105,1998,.13905281,.13905281
31105,1999,.15429401,.15429401
31105,2000,.16386154,.16386154
31105,2001,.24623701,.22803777
31105,2002,.26976055,.23195837
31106,1997,0,0
31106,1998,0,0
31106,1999,0,0
31106,2000,0,0
31106,2001,0,0
31106,2002,0,0
32001,1997,0,0
32001,1998,0,0
32001,1999,0,0
32001,2000,0,0
32001,2001,.038500506,.082501084
32001,2002,.038500506,.082501084
32002,1997,0,0
32002,1998,0,0
32002,1999,0,0
32002,2000,0,0
32002,2001,0,0
32002,2002,0,0
32003,1997,.24780193,.1809295
32003,1998,.23928656,.18913223
32003,1999,.23656543,.19644198
32003,2000,.23149459,.19805837
32003,2001,.21265759,.17922138
32003,2002,.20108351,.18680882
32004,1997,.11203008,.11203008
32004,1998,.12850454,.14333187
32004,1999,.13771743,.23104481
32004,2000,.13917337,.26576388
32004,2001,.26314709,.39859289
32004,2002,.38235989,.6265806
32005,1997,.060717892,.11817579
32005,1998,.057835717,.11322644
32005,1999,.055832058,.10970812
32005,2000,.0552908,.10853426
32005,2001,.070289545,.11496249
32005,2002,.12469218,.19577907
32006,1997,0,0
32006,1998,0,0
32006,1999,0,0
32006,2000,0,0
32006,2001,.037871368,.056807052
32006,2002,.07657674,.12647672
32007,1997,.046337817,.046337817
32007,1998,.067273691,.067273691
32007,1999,.1011472,.10263756
32007,2000,.12510347,.12819701
32007,2001,.16740882,.17034338
32007,2002,.16740882,.17034338
32008,1997,0,0
32008,1998,0,0
32008,1999,0,0
32008,2000,0,0
32008,2001,0,0
32008,2002,0,0
32009,1997,.081263423,.078189455
32009,1998,.076184586,.073879108
32009,1999,.071400084,.069555707
32009,2000,.069243662,.067706682
