proyecto,folioviv,foliohog,numren,fecha_nac,selecc
2,2760124110,1,01,02020000,2
2,2760124110,1,04,10090000,1
2,2760124211,1,02,26070000,2
2,2760124211,1,01,17010000,1
2,2760124212,1,02,25040000,2
2,2760124212,1,01,20010000,1
2,2760124213,1,01,06090000,1
2,2760124213,1,02,02070000,2
2,2760124213,1,03,09050000,2
2,2760124214,1,01,07010000,1
2,2760124214,1,02,10050000,2
2,2760124215,1,01,16050000,2
2,2760124215,1,02,15040000,2
2,2760124215,1,03,10100000,2
2,2760124215,1,04,09020000,2
2,2760124215,1,05,08100000,1
2,2760124516,1,01,01060000,2
2,2760124516,1,02,20120000,1
2,2760124517,1,02,21020000,2
2,2760124517,1,01,29050000,1
2,2760124518,1,02,20080000,2
2,2760124518,1,01,20010000,2
2,2760124518,1,03,03100000,1
2,2760124519,1,03,26070000,2
2,2760124519,1,01,05090000,2
2,2760124519,1,02,15070000,1
2,2760124520,1,02,01120000,1
2,2760124520,1,01,15060000,2
2,2760124701,1,03,03110000,1
2,2760124701,1,01,16030000,2
2,2760124701,1,02,21020000,2
2,2760124702,1,01,05090000,2
2,2760124702,1,02,07110000,1
2,2760124703,1,01,14030000,1
2,2760124703,1,02,04070000,2
2,2760124704,1,01,27060000,1
2,2760124705,1,01,14070000,2
2,2760124705,1,04,25030000,2
2,2760124705,1,02,30080000,2
2,2760124705,1,03,15110000,1
2,2760168301,1,01,22080000,1
2,2760168302,1,01,01060000,1
2,2760168303,1,02,26110000,1
2,2760168303,1,01,28080000,2
2,2760168304,1,02,20070000,1
2,2760168304,1,01,10080000,2
2,2760168305,1,01,24020000,1
2,2760168305,1,02,10050000,2
2,2760168407,1,02,02050000,1
2,2760168407,1,01,20090000,2
2,2760168408,1,02,01110000,2
2,2760168408,1,01,23090000,1
2,2760168408,1,03,16070000,2
2,2760168409,1,01,27060000,1
2,2760168409,1,02,16080000,2
2,2760168616,1,02,11070000,2
2,2760168616,1,01,30010000,1
2,2760168617,1,02,02080000,2
2,2760168617,1,03,01010000,1
2,2760168617,1,01,22070000,2
2,2760168618,1,01,04020000,1
2,2760168619,1,01,30080000,2
2,2760168619,1,02,10060000,1
2,2760168620,1,01,12020000,1
2,2760168911,1,02,23060000,1
2,2760168911,1,01,14100000,2
2,2760168912,1,01,29050000,2
2,2760168912,1,02,06050000,1
2,2760168913,1,02,12050000,2
2,2760168913,1,01,31120000,1
2,2760168914,1,02,31100000,2
2,2760168914,1,01,25110000,1
2,2760168915,1,02,23090000,2
2,2760168915,1,01,11120000,1
2,2760205106,1,01,06070000,2
2,2760205106,1,02,10090000,1
2,2760205107,1,01,20030000,1
2,2760205108,1,01,10040000,1
2,2760205108,1,02,10070000,2
2,2760205109,1,01,27010000,1
2,2760205110,1,02,28110000,1
2,2760205110,1,01,14050000,2
2,2760205225,1,01,24060000,2
2,2760205225,1,02,02120000,1
2,2760205226,1,01,10120000,2
2,2760205226,1,02,20100000,1
2,2760205227,1,04,04050000,2
2,2760205227,1,03,24080000,2
2,2760205227,1,01,13040000,2
2,2760205227,1,02,05120000,1
2,2760205335,1,03,01120000,2
2,2760205335,1,02,23100000,2
2,2760205335,1,01,21100000,1
2,2760205336,1,01,07060000,2
2,2760205336,1,02,02040000,2
2,2760205336,1,04,26090000,1
2,2760205336,1,06,12090000,2
2,2760205336,1,05,04090000,2
2,2760205336,1,03,12090000,2
2,2760205337,1,02,20100000,1
2,2760205337,1,01,04060000,2
2,2760205338,1,01,05120000,1
2,2760205338,1,02,09060000,2
2,2760205401,1,03,06050000,2
2,2760205401,1,02,03120000,1
2,2760205401,1,01,01060000,2
2,2760205401,1,04,22030000,2
2,2760205402,1,01,22030000,1
2,2760205403,1,02,30060000,2
2,2760205403,1,01,03100000,1
2,2760205404,1,01,26020000,1
2,2760205404,1,02,08030000,2
2,2760205405,1,01,04100000,1
2,2760205511,1,01,16010000,1
2,2760205511,1,02,21090000,2
2,2760205511,1,03,03050000,2
2,2760205511,1,06,04030000,2
2,2760205511,1,04,21080000,2
2,2760205513,1,01,27080000,2
2,2760205513,1,02,05030000,1
2,2760205514,1,06,03120000,1
2,2760205514,1,03,15040000,2
2,2760205514,1,01,15060000,2
2,2760205514,1,02,17030000,2
2,2760205515,1,03,15080000,2
2,2760205515,1,02,17010000,2
2,2760205515,1,01,12100000,1
2,2760205515,1,04,02120000,2
2,2760205616,1,04,20030000,2
2,2760205616,1,03,28060000,2
2,2760205616,1,01,08040000,2
2,2760205616,1,02,16120000,1
2,2760205617,1,01,12050000,1
2,2760205618,1,03,19070000,2
2,2760205618,1,05,28110000,2
2,2760205618,1,02,28090000,2
2,2760205618,1,04,04080000,2
2,2760205618,1,01,27010000,1
2,2760205619,1,04,10050000,2
2,2760205619,1,05,06100000,2
2,2760205619,1,03,08050000,2
2,2760205619,1,02,23110000,1
2,2760205619,1,01,06020000,2
2,2760205729,1,01,29120000,1
2,2760205730,1,01,30080000,2
2,2760205730,1,02,18050000,1
2,2760205731,1,02,19110000,1
2,2760205731,1,01,03040000,2
2,2760205732,1,01,27100000,1
2,2760205733,1,02,31120000,1
2,2760205733,1,01,08090000,2
2,2760205920,1,03,04050000,1
2,2760205920,1,02,20060000,2
2,2760205920,1,01,05050000,2
2,2760205921,1,01,11070000,2
2,2760205921,1,02,18050000,2
2,2760205921,1,03,29060000,2
2,2760205921,1,04,23010000,1
2,2760205922,1,03,26090000,2
2,2760205922,1,01,15050000,1
2,2760205922,1,02,06100000,2
2,2760205923,1,01,05040000,1
2,2760205923,1,02,04080000,2
2,2760205924,1,01,11080000,2
2,2760205924,1,02,26020000,1
2,2760208106,1,01,28020000,2
2,2760208106,1,02,02080000,2
2,2760208106,1,03,04110000,2
2,2760208106,1,05,07110000,2
2,2760208106,1,06,03100000,1
2,2760208106,1,09,14110000,2
2,2760208107,1,02,09050000,2
2,2760208107,1,03,20080000,2
2,2760208107,1,01,26110000,1
2,2760208108,1,01,26030000,1
2,2760208109,1,01,17110000,2
2,2760208109,1,02,01110000,2
2,2760208109,1,03,18100000,1
2,2760208110,1,02,29110000,1
2,2760208110,1,01,30050000,2
2,2760208110,1,03,15040000,2
2,2760208216,1,04,24020000,2
2,2760208216,1,03,14120000,1
2,2760208216,1,02,01040000,2
2,2760208216,1,01,11050000,2
2,2760208217,1,04,24010000,2
2,2760208217,1,05,27010000,2
2,2760208217,1,03,16010000,2
2,2760208217,1,02,18040000,2
2,2760208217,1,01,09010000,1
2,2760208217,1,07,09030000,2
2,2760208217,1,06,09030000,2
2,2760208218,1,01,24080000,2
2,2760208218,1,02,15050000,1
2,2760208219,1,02,19100000,1
2,2760208219,1,01,16070000,2
2,2760208220,1,02,01050000,1
2,2760208220,1,01,15080000,2
2,2760208711,1,02,15010000,2
2,2760208711,1,01,07110000,1
2,2760208712,1,03,26120000,1
2,2760208712,1,02,06010000,2
2,2760208712,1,01,10030000,2
2,2760208713,1,05,08110000,1
2,2760208713,1,04,21010000,2
2,2760208713,1,02,18080000,2
2,2760208713,1,01,28080000,2
2,2760208714,1,01,19100000,1
2,2760208715,1,02,12030000,1
2,2760208715,1,04,23090000,2
2,2760208715,1,01,26030000,2
2,2760208801,1,01,14020000,2
2,2760208801,1,02,29090000,2
2,2760208801,1,03,24020000,1
2,2760208802,1,04,05030000,2
2,2760208802,1,03,07010000,2
2,2760208802,1,01,31120000,1
2,2760208802,1,02,18100000,2
2,2760208803,1,01,20120000,1
2,2760208804,1,05,19070000,2
2,2760208804,1,01,09050000,2
2,2760208804,1,03,21110000,1
2,2760208804,1,04,20100000,2
2,2760208804,1,02,14020000,2
2,2760208805,1,02,27110000,1
2,2760208805,1,03,16030000,2
2,2760208805,1,01,10090000,2
2,2760208805,1,04,29120000,2
2,2760240306,1,01,01070000,2
2,2760240306,1,03,10070000,2
2,2760240306,1,02,26060000,1
2,2760240307,1,02,26040000,1
2,2760240307,1,01,06060000,2
2,2760240308,1,03,22010000,1
2,2760240308,1,02,28070000,2
2,2760240308,1,01,28060000,2
2,2760240309,1,04,23050000,2
2,2760240309,1,03,21040000,2
2,2760240309,1,01,21040000,2
2,2760240309,1,02,17010000,1
2,2760240310,1,02,19030000,2
2,2760240310,1,01,05100000,1
2,2760240411,1,02,24020000,2
2,2760240411,1,01,11120000,1
2,2760240412,1,02,11050000,2
2,2760240412,1,01,19090000,2
2,2760240412,1,03,20040000,1
2,2760240413,1,02,18040000,2
2,2760240413,1,01,15120000,1
2,2760240414,1,02,27050000,2
2,2760240414,1,01,15020000,1
2,2760240414,1,03,27020000,2
2,2760240415,1,02,08020000,1
2,2760240415,1,01,20090000,2
2,2760240501,1,03,06100000,1
2,2760240501,1,02,02120000,2
2,2760240501,1,01,11100000,2
2,2760240501,1,04,27040000,2
2,2760240502,1,02,15010000,2
2,2760240502,1,01,02110000,1
2,2760240503,1,01,30010000,1
2,2760240504,1,01,10010000,1
2,2760240505,1,04,06110000,2
2,2760240505,1,01,08050000,2
2,2760240505,1,02,01100000,1
2,2760240505,1,03,27100000,2
2,2760240916,1,01,04040000,1
2,2760240916,1,02,19080000,2
2,2760240916,1,03,29090000,2
2,2760240917,1,01,07080000,1
2,2760240917,1,05,09090000,2
2,2760240917,1,04,13090000,2
2,2760240917,1,03,01100000,2
2,2760240917,1,02,20100000,2
2,2760240918,1,02,22100000,2
2,2760240918,1,01,25090000,1
2,2760240919,1,01,01030000,1
2,2760240919,1,02,11070000,2
2,2760240920,1,02,19090000,2
2,2760240920,1,01,29050000,1
2,2760241111,1,01,05010000,1
2,2760241112,1,01,06060000,1
2,2760241113,1,02,03050000,2
2,2760241113,1,01,28040000,1
2,2760241115,1,04,26060000,2
2,2760241115,1,01,11090000,2
2,2760241115,1,02,13100000,2
2,2760241115,1,05,26080000,1
2,2760241115,1,03,03040000,2
2,2760241602,1,01,23040000,1
2,2760241602,1,02,06050000,2
2,2760241603,1,01,10090000,1
2,2760241604,1,02,03080000,2
2,2760241604,1,01,07110000,1
2,2760241605,1,01,25030000,1
2,2760241716,1,01,11060000,2
2,2760241716,1,02,05030000,1
2,2760241717,1,01,02110000,1
2,2760241718,1,03,15070000,2
2,2760241718,1,04,16110000,1
2,2760241718,1,05,01040000,2
2,2760241718,1,01,25110000,2
2,2760241718,1,02,04120000,2
2,2760241719,1,01,05080000,2
2,2760241719,1,02,15030000,1
2,2760241720,1,02,27100000,1
2,2760241720,1,01,30090000,2
2,2760241806,1,01,20050000,2
2,2760241806,1,02,26020000,1
2,2760241807,1,03,20100000,2
2,2760241807,1,04,18120000,2
2,2760241807,1,01,02110000,1
2,2760241807,1,02,30110000,2
2,2760241808,1,01,12110000,1
2,2760241809,1,02,23020000,2
2,2760241809,1,03,21040000,2
2,2760241809,1,01,03020000,1
2,2760241810,1,01,29040000,1
2,2760270201,1,02,09070000,2
2,2760270201,1,01,04040000,1
2,2760270201,1,04,12040000,2
2,2760270201,1,05,22080000,2
2,2760270202,1,02,05040000,2
2,2760270202,1,03,25070000,1
2,2760270202,1,01,26070000,2
2,2760270203,1,02,11030000,2
2,2760270203,1,01,10120000,1
2,2760270203,2,01,04080000,2
2,2760270203,2,02,06010000,1
2,2760270204,1,02,15080000,2
2,2760270204,1,01,08010000,1
2,2760270204,1,04,03080000,2
2,2760270204,1,03,25020000,2
2,2760270205,1,01,05100000,1
2,2760270205,1,04,02050000,2
2,2760270205,1,03,07080000,2
2,2760270205,1,02,01040000,2
2,2760270311,1,02,04040000,2
2,2760270311,1,03,21120000,1
2,2760270311,1,01,20070000,2
2,2760270312,1,03,03080000,2
2,2760270312,1,02,30080000,2
2,2760270312,1,01,01090000,2
2,2760270312,1,04,22030000,2
2,2760270312,1,08,19040000,2
2,2760270312,1,05,22090000,1
2,2760270313,1,01,25120000,2
2,2760270313,1,03,16110000,1
2,2760270313,1,04,15090000,2
2,2760270313,1,02,28010000,2
2,2760270314,1,01,01040000,1
2,2760270315,1,08,14040000,2
2,2760270315,1,06,03090000,2
2,2760270315,1,05,03080000,2
2,2760270315,1,01,12050000,2
2,2760270315,1,02,24020000,1
2,2760270315,1,03,27060000,2
2,2760270315,1,04,27060000,2
2,2760270416,1,02,22100000,2
2,2760270416,1,01,15100000,1
2,2760270417,1,02,14030000,2
2,2760270417,1,01,03020000,1
2,2760270418,1,02,30050000,1
2,2760270418,1,01,04060000,2
2,2760270419,1,01,24060000,1
2,2760270420,1,01,10080000,2
2,2760270420,1,02,24060000,1
2,2760270506,1,01,01080000,2
2,2760270506,1,02,16060000,1
2,2760270508,1,02,19030000,1
2,2760270508,1,01,16080000,2
2,2760270509,1,01,10110000,1
2,2760270509,1,02,23010000,2
2,2760270509,1,03,06070000,2
2,2760270509,1,04,16080000,2
2,2760270510,1,01,11030000,1
2,2760270510,1,02,15080000,2
2,2760388116,1,01,12030000,1
2,2760388117,1,01,23040000,1
2,2760388117,1,03,14080000,2
2,2760388117,1,02,18060000,2
2,2760388118,1,01,29120000,2
2,2760388118,1,02,03090000,1
2,2760388119,1,02,10120000,2
2,2760388119,1,01,21100000,1
2,2760388120,1,01,02070000,1
2,2760388606,1,02,05040000,1
2,2760388606,1,06,16050000,2
2,2760388606,1,01,11050000,2
2,2760388607,1,02,21030000,1
2,2760388607,1,01,16090000,2
2,2760388608,1,02,18060000,2
2,2760388608,1,01,02120000,1
2,2760388609,1,02,17010000,1
2,2760388609,1,01,26040000,2
2,2760388610,1,01,07060000,1
2,2760388610,1,02,10050000,2
2,2760388801,1,01,03080000,1
2,2760388802,1,02,14010000,2
2,2760388802,1,01,20070000,2
2,2760388802,1,03,28120000,1
2,2760388803,1,01,15020000,1
2,2760388803,1,02,14040000,2
2,2760388804,1,03,20070000,2
2,2760388804,1,04,12110000,1
2,2760388804,1,01,07090000,2
2,2760388804,1,02,11080000,2
2,2760388805,1,01,06010000,1
2,2760388911,1,02,21030000,2
2,2760388911,1,01,16030000,1
2,2760388912,1,03,08070000,2
2,2760388912,1,02,31070000,2
2,2760388912,1,01,26050000,2
2,2760388912,1,04,18110000,1
2,2760388913,1,01,05100000,2
2,2760388913,1,02,04050000,1
2,2760388914,1,02,26090000,2
2,2760388914,1,01,13110000,1
2,2760388915,1,01,09090000,2
2,2760388915,1,03,17050000,2
2,2760388915,1,02,24110000,1
2,2760418206,1,03,15010000,1
2,2760418206,1,01,11050000,2
2,2760418206,1,02,07080000,2
2,2760418207,1,03,02050000,2
2,2760418207,1,02,27050000,2
2,2760418207,1,01,20120000,1
2,2760418208,1,04,19020000,2
2,2760418208,1,02,27040000,2
2,2760418208,1,03,22120000,2
2,2760418208,1,01,21100000,1
2,2760418209,1,01,29060000,2
2,2760418209,1,02,24030000,1
2,2760418210,1,02,12090000,1
2,2760418210,1,01,22070000,2
2,2760418316,1,02,10010000,2
2,2760418316,1,03,31010000,2
2,2760418316,1,01,01010000,1
2,2760418317,1,03,27070000,2
2,2760418317,1,02,22110000,1
2,2760418317,1,01,31030000,2
2,2760418318,1,04,30060000,2
2,2760418318,1,03,23100000,2
2,2760418318,1,01,21030000,2
2,2760418318,1,02,04100000,1
2,2760418319,1,02,10120000,1
2,2760418319,1,01,13060000,2
2,2760418320,1,03,21100000,1
2,2760418320,1,02,07080000,2
2,2760418320,1,01,01010000,2
2,2760418511,1,01,29020000,1
2,2760418511,1,02,23080000,2
2,2760418512,1,03,15100000,1
2,2760418512,1,02,20110000,2
2,2760418512,1,01,13070000,2
2,2760418513,1,02,09080000,2
2,2760418513,1,03,06040000,2
2,2760418513,1,04,04040000,1
2,2760418513,1,01,23040000,2
2,2760418514,1,01,24050000,1
2,2760418514,1,02,28070000,2
2,2760418515,1,02,26040000,2
2,2760418515,1,01,05100000,1
2,2760418701,1,01,23100000,1
2,2760418701,1,02,19040000,2
2,2760418702,1,01,17010000,1
2,2760418703,1,02,09050000,2
2,2760418703,1,03,25060000,2
2,2760418703,1,01,25020000,1
2,2760418705,1,02,24060000,2
2,2760418705,1,01,29110000,1
2,2760457417,1,01,17090000,2
2,2760457417,1,02,01120000,1
2,2760457419,1,01,28120000,2
2,2760457419,1,02,16100000,1
2,2760457420,1,01,23010000,1
2,2760457420,1,02,14040000,2
2,2760457421,1,01,21030000,2
2,2760457421,1,03,22030000,2
2,2760457421,1,02,02070000,2
2,2760457421,1,04,11090000,2
2,2760457421,1,05,22110000,1
2,2760457421,1,06,16020000,2
2,2760457612,1,01,09070000,1
2,2760457612,1,02,14070000,2
2,2760457613,1,01,22030000,2
2,2760457613,1,02,21030000,1
2,2760457614,1,02,04010000,1
2,2760457614,1,01,01090000,2
2,2760457615,1,01,15020000,1
2,2760457615,1,02,21020000,2
2,2760457616,1,04,30090000,2
2,2760457616,1,03,16020000,2
2,2760457616,1,02,05010000,2
2,2760457616,1,01,23020000,2
2,2760457616,1,05,28120000,1
2,2760457807,1,06,29120000,2
2,2760457807,1,02,02090000,2
2,2760457807,1,01,08030000,1
2,2760457807,1,03,29060000,2
2,2760457807,1,05,11090000,2
2,2760457807,1,04,15030000,2
2,2760457808,1,02,29070000,2
2,2760457808,1,01,25110000,1
2,2760457809,1,02,02080000,1
2,2760457809,1,01,22100000,2
2,2760457810,1,01,09080000,2
2,2760457810,1,02,16030000,1
2,2760457811,1,01,01090000,2
2,2760457811,1,02,30080000,1
2,2760457901,1,02,08060000,2
2,2760457901,1,01,01020000,1
2,2760457902,1,03,26110000,1
2,2760457902,1,01,26080000,2
2,2760457902,1,02,20040000,2
2,2760457902,1,06,01020000,2
2,2760457902,1,04,01100000,2
2,2760457902,1,05,03040000,2
2,2760457902,1,07,02060000,2
2,2760457903,1,02,01060000,2
2,2760457903,1,01,22110000,1
2,2760457904,1,01,03100000,2
2,2760457904,1,02,16110000,1
2,2760457905,1,01,21090000,2
2,2760457905,1,02,30060000,1
2,2760457906,1,04,20080000,2
2,2760457906,1,01,04100000,2
2,2760457906,1,02,06010000,1
2,2760457906,1,03,08040000,2
2,2760457906,1,10,21040000,2
2,2760460101,1,04,24100000,1
2,2760460101,1,03,01070000,2
2,2760460101,1,02,27050000,2
2,2760460101,1,01,24040000,2
2,2760460102,1,01,05120000,1
2,2760460103,1,01,24090000,2
2,2760460103,1,03,08120000,2
2,2760460103,1,02,08090000,1
2,2760460104,1,02,18010000,2
2,2760460104,1,01,02090000,1
2,2760460105,1,01,26030000,2
2,2760460105,1,02,27100000,1
2,2760460211,1,01,25040000,1
2,2760460212,1,01,13090000,1
2,2760460213,1,01,23030000,2
2,2760460213,1,02,29090000,1
2,2760460214,1,01,23080000,2
2,2760460214,1,03,27110000,1
2,2760460215,1,01,20010000,2
2,2760460215,1,02,03100000,1
2,2760460516,1,01,08060000,2
2,2760460516,1,03,10100000,1
2,2760460516,1,04,23030000,2
2,2760460516,1,02,11020000,2
2,2760460517,1,01,10080000,1
2,2760460518,1,01,23040000,2
2,2760460518,1,02,16120000,1
2,2760460519,1,02,15110000,2
2,2760460519,1,01,14090000,1
2,2760460520,1,01,10070000,2
2,2760460520,1,02,08120000,1
2,2760460706,1,01,02090000,2
2,2760460706,1,02,05030000,1
2,2760460707,1,02,21050000,1
2,2760460707,1,03,10100000,2
2,2760460707,1,01,13060000,2
2,2760460708,1,04,05090000,2
2,2760460708,1,03,28110000,1
2,2760460708,1,02,24120000,2
2,2760460708,1,01,10070000,2
2,2760460709,1,01,11050000,1
2,2760460710,1,01,10010000,1
2,2760468301,1,01,28070000,2
2,2760468301,1,03,19080000,2
2,2760468301,1,02,01070000,1
2,2760468301,2,02,31120000,2
2,2760468301,2,01,24100000,1
2,2760468302,1,02,30100000,1
2,2760468302,1,05,01070000,2
2,2760468302,1,01,02010000,2
2,2760468302,1,04,30080000,2
2,2760468302,1,03,10030000,2
2,2760468303,1,03,01090000,2
2,2760468303,1,04,25070000,2
2,2760468303,1,02,21030000,1
2,2760468303,1,01,15050000,2
2,2760468304,1,01,30050000,2
2,2760468304,1,02,20030000,1
2,2760468305,1,01,19050000,2
2,2760468305,1,02,14040000,1
2,2760468305,1,03,07090000,2
2,2760468406,1,01,06080000,2
2,2760468406,1,02,01060000,1
2,2760468407,1,01,27060000,2
2,2760468407,1,03,10010000,1
2,2760468407,1,02,08060000,2
2,2760468408,1,01,04080000,2
2,2760468408,1,02,24120000,1
2,2760468408,1,03,28080000,2
2,2760468409,1,03,04010000,2
2,2760468409,1,02,09090000,2
2,2760468409,1,01,29120000,1
2,2760468410,1,02,21080000,2
2,2760468410,1,01,15100000,1
2,2760468616,1,01,15120000,1
2,2760468617,1,04,16090000,2
2,2760468617,1,03,17040000,2
2,2760468617,1,02,28060000,2
2,2760468617,1,05,16120000,1
2,2760468617,1,01,17030000,2
2,2760468618,1,03,25040000,1
2,2760468618,1,01,04100000,2
2,2760468618,1,02,28040000,2
2,2760468619,1,01,04100000,2
2,2760468619,1,02,30070000,2
2,2760468619,1,03,21070000,1
2,2760468620,1,01,15100000,1
2,2760468911,1,01,07030000,1
2,2760468911,1,02,25060000,2
2,2760468912,1,01,30100000,2
2,2760468912,1,02,27050000,1
2,2760468913,1,03,09060000,2
2,2760468913,1,01,10010000,2
2,2760468913,1,02,04120000,1
2,2760468914,1,02,10010000,1
2,2760468914,1,01,27060000,2
2,2760468915,1,03,11080000,2
2,2760468915,1,02,08060000,2
2,2760468915,1,01,07050000,1
2,2760494112,1,01,26020000,1
2,2760494112,1,02,17040000,2
2,2760494114,1,03,21090000,2
2,2760494114,1,02,07060000,2
2,2760494114,1,01,31080000,1
2,2760494116,1,02,06110000,2
2,2760494116,1,01,18100000,1
2,2760494206,1,01,19110000,1
2,2760494207,1,01,04110000,2
2,2760494207,1,02,15040000,2
2,2760494207,1,03,11090000,1
2,2760494207,1,04,22050000,2
2,2760494207,1,05,08100000,2
2,2760494208,1,02,24040000,1
2,2760494208,1,01,25040000,2
2,2760494209,1,04,05100000,2
2,2760494209,1,03,30100000,2
2,2760494209,1,02,18090000,1
2,2760494209,1,01,25060000,2
2,2760494210,1,01,08050000,2
2,2760494210,1,02,29030000,2
2,2760494210,1,03,05120000,1
2,2760494211,1,01,05090000,1
2,2760494717,1,01,01010000,1
2,2760494718,1,02,30050000,2
2,2760494718,1,03,20090000,2
2,2760494718,1,01,16040000,1
2,2760494719,1,02,08040000,2
2,2760494719,1,04,16080000,2
2,2760494719,1,03,27120000,1
2,2760494719,1,05,18090000,2
2,2760494719,1,01,28080000,2
2,2760494720,1,01,17100000,1
2,2760494721,1,01,29060000,2
2,2760494721,1,02,20120000,1
2,2760494722,1,02,17050000,2
2,2760494722,1,01,17020000,1
2,2760494801,1,01,12110000,1
2,2760494801,1,02,23070000,2
2,2760494801,1,03,28090000,2
2,2760494802,1,01,13120000,1
2,2760494803,1,02,12040000,1
2,2760494803,1,03,09090000,2
2,2760494803,1,01,14060000,2
2,2760494804,1,02,26120000,1
2,2760494804,1,01,24090000,2
2,2760494805,1,02,23050000,2
2,2760494805,1,01,26040000,2
2,2760494805,1,03,21110000,1
2,2760517311,1,01,05080000,2
